muse_id,page_id,sentence_id,example_id,indicator_code,session_id,ann_ex_tokens,page_tokens,sem_similarity,token_n,lemma_n,ann_overlap_lemma,ann_overlap_token,example_len,txt_overlap_lemma,txt_overlap_token,ann_overlap_criticwords,lemmatoken_n,ann_overlap_tokenlemma,txt_overlap_tokenlemma,indicator_code_closed_indef,indicator_code_closed_perm,indicator_code_finance_health,indicator_code_funding_did_not_get,indicator_code_funding_fundraise,indicator_code_funding_gov_emer,indicator_code_funding_other_emer,indicator_code_lang_difficulty,indicator_code_made_covid_safe,indicator_code_online_engag,indicator_code_online_event,indicator_code_online_exhib,indicator_code_open_cafe,indicator_code_open_cur,indicator_code_open_onlineshop,indicator_code_project_postpone,indicator_code_reopen_intent,indicator_code_reopen_plan,indicator_code_staff_hiring,indicator_code_staff_restruct,indicator_code_staff_working,overlap_bin,valid_match
mm.misc.223,496815,mus_page496815_sent00038,ann_ex_00022,closed_cur,20210304,we taken hard decision to remain closed now early,some areas facilities will remain closed now we phased approach re opening we work to make them safe,0.9234,5,5,0.55556,0.55556,9,0.27778,0.27778,1,5,0.555555556,0.27778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.ace.1217,535162,mus_page535162_sent00039,ann_ex_00034,closed_cur,20210304,museum currently closed restrictions,other rooms building turned exhibition rooms covering history raf bentwaters base closed,0.7393,1,1,0.25,0.25,4,0.08333,0.08333,1,1,0.25,0.08333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE553,500124,mus_page500124_sent00069,ann_ex_00098,funding_fundraise,20210304,please support us time donation,support give today join support special places national trust membership,0.8521,1,1,0.2,0.2,5,0.1,0.1,0.5,1,0.2,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.MDN.006,706877,mus_page706877_sent00159,ann_ex_00099,funding_fundraise,20210304,please support us difficult time making donation,armed forces general advice support supporting armed forces community website accessibility help back website accessibility help how to use website back using website website web browser information language alternative formats,0.8198,1,1,0.14286,0.14286,7,0.03333,0.03333,0.5,1,0.142857143,0.03333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.WM115,419620,mus_page419620_sent00096,ann_ex_00122,funding_gov_emer,20210304,we currently receipt fund support government,become friend why not join our lively friends group who get involved running events raising money volunteering supporting work sandwell museums,0.7599,0,1,0.16667,0,6,0.04762,0,0.33333,1,0.166666667,0.04762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.wiki.285,600809,mus_page600809_sent00028,ann_ex_00208,open_onlineshop,20210304,our online shop still open,please note our gift shop online ordering facility will remain open updated government restrictions lockdown will unfortunately result delays dispatching orders,0.838,4,4,0.8,0.8,5,0.19048,0.19048,1,4,0.8,0.19048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SE051,880705,mus_page880705_sent00013,ann_ex_00053,finance_health,20210304,we remain optimistic finding new institutional support unique work,dropdown button covid-19 coronavirus help advice anyone affected covid-19 coronavirus including information financial support help those who vulnerable,0.7779,1,1,0.11111,0.11111,9,0.05556,0.05556,0.5,1,0.111111111,0.05556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.wiki.452,209769,mus_page209769_sent00023,ann_ex_00094,funding_fundraise,20210304,please support conservation our properties collections making donation,kiosk lease opportunity projects research projects pan wales interpretation plan research partnerships fusion selling cadw procurement process retail outlets advice support cof cymru,0.7653,1,1,0.125,0.125,8,0.04348,0.04348,0.5,1,0.125,0.04348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.aim.0231,575103,mus_page575103_sent00019,ann_ex_00002,closed_cur,20210304,closed members public further notice,open closed monday,0.6391,1,1,0.2,0.2,5,0.33333,0.33333,0.33333,1,0.2,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.ace.1090,422277,mus_page422277_sent00063,ann_ex_00161,lang_difficulty,20210304,these unprecedented times we need support more ever,chastleton house discover myths memories an ancient country house compelling time capsule years family life canons ashby tranquil tudor manor house set rare terraced gardens antient dryden family its heart market hall outstanding,0.6418,0,1,0.125,0,8,0.0303,0,1,1,0.125,0.0303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SW165,338269,mus_page338269_sent00005,ann_ex_00149,lang_difficulty,20210304,critical time,opening times padstow museum outstanding so much interesting material small space brilliantly presented laid well done much improved,0.7354,0,1,0.5,0,2,0.05556,0,0.5,1,0.5,0.05556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.ace.042,311821,mus_page311821_sent00002,ann_ex_00190,online_exhib,20210304,online collection,more online services search form search menu sign services residents pay report apply business information local democracy services residents pay report apply business information local democracy,0.5944,1,1,0.5,0.5,2,0.03846,0.03846,0.5,1,0.5,0.03846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.YH171,472004,mus_page472004_sent00145,ann_ex_00167,made_covid_safe,20210304,find how we made visit safe,how to book your visit read our faqs,0.8533,2,2,0.33333,0.33333,6,0.25,0.25,0.5,2,0.333333333,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.mald.152,754467,mus_page754467_sent00076,ann_ex_00086,funding_fundraise,20210304,you can make donation directly charity selecting an amount,gift aid admission includes cent more voluntary donation,0.7839,1,1,0.11111,0.11111,9,0.125,0.125,0.5,1,0.111111111,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.domus.SW234,164233,mus_page164233_sent00030,ann_ex_00158,lang_difficulty,20210304,it unclear moment just how much will cover difficult time,timed entry buckland abbey mar mar mon mar,0.2058,0,1,0.1,0,10,0.125,0,1,1,0.1,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE156,984360,mus_page984360_sent00026,ann_ex_00186,online_event,20210304,programme online talks which we will advertising soon,museum online museum space currently closed we online even more right now,0.8427,2,2,0.25,0.25,8,0.16667,0.16667,0.5,2,0.25,0.16667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SW207,1034368,mus_page1034368_sent00006,ann_ex_00089,funding_fundraise,20210304,you able to support donation can so here,our story objects stories our collections archive centre us pk stories pk news contact us learning schools groups out school learning resources join support volunteers donate funders supporters more,0.8162,1,1,0.125,0.125,8,0.03448,0.03448,0.5,1,0.125,0.03448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.domus.SC310,304646,mus_page304646_sent00075,ann_ex_00191,online_exhib,20210304,online gallery,modern originally built it converted gallery,0.4973,1,1,0.5,0.5,2,0.16667,0.16667,0.5,1,0.5,0.16667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.YH008,253168,mus_page253168_sent00035,ann_ex_00191,online_exhib,20210304,online gallery,explore leeds art gallery prints learn leeds art gallery,0.7318,1,1,0.5,0.5,2,0.11111,0.11111,0.5,1,0.5,0.11111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SC071,542943,mus_page542943_sent00145,ann_ex_00218,reopen_intent,20210304,look forward welcoming you back,we look forward welcoming you back soon,0.9788,5,5,1,1,5,0.71429,0.71429,1,5,1,0.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.ace.1169,446641,mus_page446641_sent00012,ann_ex_00243,reopen_intent,20210304,look forward welcoming you again soon,we hope to welcome external visitors later year,0.8651,0,1,0.16667,0,6,0.125,0,0.5,1,0.166666667,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",T
mm.domus.WM058,43185,mus_page43185_sent00110,ann_ex_00255,reopen_plan,20210304,planning to reopen,we will announce our reopening date following government announcements tiers associated restrictions,0.7292,0,1,0.33333,0,3,0.08333,0,1,1,0.333333333,0.08333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0.0, 0.45]",T
mm.misc.196,16534,mus_page16534_sent00062,ann_ex_00075,funding_fundraise,20210304,so we need help to keep afloat season ensure come back situation over continue alive generations,donations iwm registered charity relies your support to help us preserve our unique collections future generations,0.8295,3,3,0.1875,0.1875,16,0.1875,0.1875,0.33333,3,0.1875,0.1875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.ace.1107,796254,mus_page796254_sent00075,ann_ex_00017,closed_cur,20210304,our office wil not reopen,early planes could not fly very high they increased amount lift having more additional wings usually stacked other creating biplanes triplanes,0.6682,1,1,0.2,0.2,5,0.04762,0.04762,0.5,1,0.2,0.04762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NW079,429560,mus_page429560_sent00046,ann_ex_00055,funding_did_not_get,20210304,we applied many not received grants to help,we wonderful time today ’s easter event friendly people great activities kept kids entertained second event my daughter loved both them ca n’t wait to visit again soon thanks great afternoon,0.7914,2,3,0.375,0.25,8,0.09677,0.06452,0.33333,3,0.375,0.09677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE557,74098,mus_page74098_sent00049,ann_ex_00104,funding_fundraise,20210304,your support allows to stay open continue conserve,our meadow takeaway kiosk open main visitor car park serving limited range takeaway hot cold drinks cakes,0.6503,1,1,0.125,0.125,8,0.05882,0.05882,0.5,1,0.125,0.05882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.aim.0204,499757,mus_page499757_sent00019,ann_ex_00074,funding_fundraise,20210304,we asking help form new donations page,it makes grants donations gifts organisations,0.782,1,1,0.14286,0.14286,7,0.16667,0.16667,0.5,1,0.142857143,0.16667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.domus.YH063,177042,mus_page177042_sent00793,ann_ex_00185,online_event,20210304,online event,archives online catalogue eastriding.gov.uk/calmview,0.6499,1,1,0.5,0.5,2,0.25,0.25,0.5,1,0.5,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.WM129,248404,mus_page248404_sent00013,ann_ex_00169,online_engag,20210304,online engagement programme,weddings ironbridge tickets buy tickets online buy attraction tickets,0.4861,1,1,0.33333,0.33333,3,0.11111,0.11111,0.5,1,0.333333333,0.11111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.musa.286,159741,mus_page159741_sent00135,ann_ex_00200,open_onlineshop,20210304,our web shop continues to ship customers worldwide,shop join members area menu,0.7016,1,1,0.125,0.125,8,0.2,0.2,0.5,1,0.125,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SW088,544272,mus_page544272_sent00115,ann_ex_00182,online_event,20210304,home lecture,ganesh rammbingo take flight skills development ramm home sweet home living,0.6834,1,1,0.5,0.5,2,0.09091,0.09091,0.5,1,0.5,0.09091,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.ace.1160,245487,mus_page245487_sent00083,ann_ex_00272,staff_working,20210304,our staff team will therefore working home much possible lockdown,how university colleges work visiting university map news events jobs giving cambridge research cambridge news features discussion spotlight research cambridge,0.7023,0,1,0.1,0,10,0.05,0,0.5,1,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.0, 0.45]",F
mm.ace.1209,87579,mus_page87579_sent00024,ann_ex_00180,online_event,20210304,online events,register your fundraising event,0.7127,0,1,0.5,0,2,0.25,0,0.5,1,0.5,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE152,547839,mus_page547839_sent00007,ann_ex_00103,funding_fundraise,20210304,make donation,talks video talks dht das newsletter archive history making john craske fisherman artist,0.4708,0,1,0.5,0,2,0.07692,0,0.5,1,0.5,0.07692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.wiki.399,152813,mus_page152813_sent00044,ann_ex_00153,lang_difficulty,20210304,difficult time,read more merchant house thomas bayly silk mercer prominent marlborough citizen twice mayor ran his business brought his family what now high street time great change locally nationally,0.6973,1,1,0.5,0.5,2,0.03571,0.03571,0.5,1,0.5,0.03571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.WA077,13600,mus_page13600_sent00056,ann_ex_00074,funding_fundraise,20210304,we asking help form new donations page,join today help protect nature places our care everyone ever,0.8363,1,1,0.14286,0.14286,7,0.1,0.1,0.5,1,0.142857143,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NW169,98093,mus_page98093_sent00050,ann_ex_00111,funding_fundraise,20210304,your help needed covid,please give what you can to help us look these places people nature can thrive,0.8387,1,1,0.25,0.25,4,0.06667,0.06667,0.33333,1,0.25,0.06667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.domus.WA090,146675,mus_page146675_sent00027,ann_ex_00041,closed_indef,20210304,closed further notice,sorry we closed following new covid measures introduced welsh government we now closed further notice,0.8547,3,3,1,1,3,0.2,0.2,1,3,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.NW046,159991,mus_page159991_sent00019,ann_ex_00094,funding_fundraise,20210304,please support conservation our properties collections making donation,reductions support environmental health pest control dogs fouling,0.6643,1,1,0.125,0.125,8,0.125,0.125,0.5,1,0.125,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NW070,15046,mus_page15046_sent00020,ann_ex_00246,reopen_intent,20210304,look forward welcoming you again soon,we look forward welcoming you back soon,0.988,5,5,0.83333,0.83333,6,0.71429,0.71429,1,5,0.833333333,0.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SW211,699429,mus_page699429_sent00016,ann_ex_00190,online_exhib,20210304,online collection,involved join give art collections share,0.6222,0,1,0.5,0,2,0.16667,0,0.5,1,0.5,0.16667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE444,25582,mus_page25582_sent00050,ann_ex_00190,online_exhib,20210304,online collection,find more dip collection,0.6508,1,1,0.5,0.5,2,0.25,0.25,0.5,1,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE095,435350,mus_page435350_sent00011,ann_ex_00035,closed_cur,20210304,line national restrictions museum temporarily closed,reddit opening times museum temporarily closed,0.7897,3,3,0.5,0.5,6,0.5,0.5,0.33333,3,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.aim.0788,375954,mus_page375954_sent00055,ann_ex_00120,funding_gov_emer,20210304,we very grateful financial support received various government led initiatives,line current government regulations we regret tunnels will closed advice changes,0.8297,2,2,0.2,0.2,10,0.18182,0.18182,0.33333,2,0.2,0.18182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE379,560538,mus_page560538_sent00011,ann_ex_00247,reopen_intent,20210304,hope we will back soon,we hope to reopen end may we will update you soon guidance confirmed we know more closer time,0.9515,4,4,0.8,0.8,5,0.22222,0.22222,0.5,4,0.8,0.22222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.ace.127,549929,mus_page549929_sent00014,ann_ex_00225,reopen_intent,20210304,we hope pray can bring some amazing special events covid,some events activities museum admission fees will apply,0.745,2,2,0.2,0.2,10,0.25,0.25,0.33333,2,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SC032,463355,mus_page463355_sent00003,ann_ex_00263,staff_hiring,20210304,we always looking new people to join team,our blog join us fun home interactive guide buy tickets,0.8275,1,1,0.125,0.125,8,0.1,0.1,0.5,1,0.125,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(0.0, 0.45]",F
mm.musa.278,44776,mus_page44776_sent00163,ann_ex_00114,funding_gov_emer,20210304,secured vital funds,read more donate help keep peak rail track to secure future railway generations to come board directors setting target to raise,0.6738,0,1,0.33333,0,3,0.04762,0,0.5,1,0.333333333,0.04762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.musa.053,350358,mus_page350358_sent00046,ann_ex_00170,online_engag,20210304,subscribe newsletter,facebook instagram sign our newsletter,0.71,1,1,0.5,0.5,2,0.2,0.2,1,1,0.5,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.wiki.272,731009,mus_page731009_sent00066,ann_ex_00048,closed_perm,20210304,every item will secured stored looked appropriately day we can see back display,visit fab4 store clothing gifts books music much more,0.7272,0,1,0.07692,0,13,0.11111,0,0.5,1,0.076923077,0.11111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE463,974513,mus_page974513_sent00011,ann_ex_00275,staff_working,20210304,please contact museum information,you would like to become friend museum help us our work please follow link,0.7523,2,2,0.5,0.5,4,0.14286,0.14286,0.5,2,0.5,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.45, 1.01]",T
mm.domus.SE382,195937,mus_page195937_sent00208,ann_ex_00002,closed_cur,20210304,closed members public further notice,see also our copyright notice take policy,0.7923,1,1,0.2,0.2,5,0.14286,0.14286,0.33333,1,0.2,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.mgs.314,32394,mus_page32394_sent00254,ann_ex_00204,open_onlineshop,20210304,our online shop remains open,our events take place online some our exhibitions may take place library building,0.8641,2,2,0.4,0.4,5,0.15385,0.15385,0.5,2,0.4,0.15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.ace.1273,370236,mus_page370236_sent00125,ann_ex_00205,open_onlineshop,20210304,you can however purchase wide range unique gifts online shop,shop closed tea room closed talks garden tours closed,0.6261,1,1,0.1,0.1,10,0.11111,0.11111,0.5,1,0.1,0.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NW004,156369,mus_page156369_sent00064,ann_ex_00092,funding_fundraise,20210304,we appealing loyal followers friends supporters donations small large keep legacy alive future generations enjoy,you would like your details to added our database to kept informed future events activities exhibitions happening our cultural services department please click following link https://tameside.us11.list-manage.com/subscribe?u=3e71db3e647f69ddef599a026&id=3ed418ce46,0.7786,1,2,0.13333,0.06667,15,0.07692,0.03846,0.5,2,0.133333333,0.07692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE447,386740,mus_page386740_sent00128,ann_ex_00249,reopen_intent,20210304,we will reopen soon possible,we aim to reopen soon possible,0.9659,4,4,0.8,0.8,5,0.66667,0.66667,1,4,0.8,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.NW083,618471,mus_page618471_sent00003,ann_ex_00196,open_cur,20210304,pre book tickets visiting,your visit book,0.7561,1,2,0.5,0.25,4,0.66667,0.33333,0.5,2,0.5,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.fcm.163,64482,mus_page64482_sent00060,ann_ex_00100,funding_fundraise,20210304,help secure our future,preserved future generations,0.6232,1,1,0.25,0.25,4,0.33333,0.33333,0.5,1,0.25,0.33333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SC104,769147,mus_page769147_sent00037,ann_ex_00220,reopen_intent,20210304,please book your ticket online when re open,thank you your patience looking our books,0.826,1,2,0.25,0.125,8,0.28571,0.14286,0.5,2,0.25,0.28571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.wiki.059,157514,mus_page157514_sent00138,ann_ex_00097,funding_fundraise,20210304,simplest way to donate online,then why not visit our online guide packed useful information how to here map key locations,0.8133,2,2,0.4,0.4,5,0.125,0.125,0.5,2,0.4,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.aim.0447,470518,mus_page470518_sent00035,ann_ex_00115,funding_gov_emer,20210304,we very grateful financial support received main grant funders arts council england,more latest news hollycombe receives lifeline grant government ’s culture recovery fund thanks government ’s culture recovery fund we will receive funding to ensure we can safely,0.8732,2,3,0.25,0.16667,12,0.11111,0.07407,0.33333,3,0.25,0.11111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.domus.SE488,775571,mus_page775571_sent00034,ann_ex_00206,open_onlineshop,20210304,visit our online shop,museum shop remains open online orders,0.827,2,2,0.5,0.5,4,0.33333,0.33333,1,2,0.5,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SW234,164233,mus_page164233_sent00159,ann_ex_00039,closed_indef,20210304,now closed foreseeable future,saturday march abbey ground middle floors closed garden great barn closed estate car park,0.6001,1,1,0.25,0.25,4,0.07143,0.07143,1,1,0.25,0.07143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.WM103,389512,mus_page389512_sent00009,ann_ex_00072,funding_fundraise,20210304,please donate now to help survive,built wealthy dorrington family ornate timber framed building reputed to largest surviving timber framed town house england tudor period,0.5002,1,2,0.33333,0.16667,6,0.10526,0.05263,0.5,2,0.333333333,0.10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NI028,8709,mus_page8709_sent00027,ann_ex_00041,closed_indef,20210304,closed further notice,line ni executive guidance our houses shops visitor centres will closed weeks december to restrict spread coronavirus,0.7436,1,1,0.33333,0.33333,3,0.05882,0.05882,0.33333,1,0.333333333,0.05882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE058,93632,mus_page93632_sent00056,ann_ex_00190,online_exhib,20210304,online collection,research museums royal college surgeons welcomes opportunities collaborative research based rcs diverse collections,0.5782,0,1,0.5,0,2,0.07692,0,0.5,1,0.5,0.07692,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
