
"Ottery Heritage Museum","EX11 1DE","2018"
"Oundle Museum","PE8 4BW","1994"
"Overbecks Museum","TQ8 8LW","1938"
"Owletts","DA12 3AP","1945-2017"
"Oxburgh Hall","PE33 9PS","1952"
"Oxford Bus Museum","OX29 8LA","1980"
"Oxford University Museum Of Natural History","OX1 3PW","1860"
"Oxford University Press Museum","OX2 6DP","1990"
"Oxfordshire Museum","OX20 1SN","1965"
"Packenham Water Mill","IP31 2NB","1983"
"Packwood House","B94 6AT","1941"
"Padstow Museum","PL28 8AD","1971"
"Pairc Museum","HS2 9QA","1990"
"Paisley Museum","PA1 2BA","1870"
"Paisley Thread Mill Museum","PA1 1JS","2003"
"Palacerigg House Museum","G67 3HU","1992"
"Palacerigg Park Centre","G67 3HU","1983"
"Palestine Museum and Cultural Centre Bristol","BS1 2HG","2013"
"Pallant House Gallery","PO19 1TJ","1983"
"Pallot Steam And Motor Museum","JE3 5BE","1990"
"Pankhurst Museum","M13 9WP","1987"
"Pannett Art Gallery","YO21 1RE","1928"
"Papplewick Hall","NG15 8FE","1976"
"Papplewick Pumping Station","NG15 9AJ","1974"
"Paradise Mill","SK11 6JT","1984"
"Parc Glynllifon","LL54 5DY","1975"
"Parc Howard Museum And Art Gallery","SA15 3LJ","1912"
"Parham House & Gardens","RH20 4HS","1948"
"Parish Museum","RH16 2HS","1933"
"Park Farm Museum","DT11 0AX","1983"
"Park Hall Countryside Experience","SY11 4AS","2005"
"Park House Toy Collectors Museum","GL54 1AQ","1987"
"Passmore Edwards Museum","E15 4LY","1900"
"Paxton House","TD15 1SZ","1988"
"Paycockes House & Garden","CO6 1NS","1924"
"Peace Museum","BD1 1PJ","1998"
"Peak District Lead Mining Museum","DE4 3NR","1978"
"Peak Rail","DE4 3NA","1960-2017"
"Peat Moors Centre","BA6 9TT","1982"
"Peckover House And Garden","PE13 1JR","1948"
"Pembroke Castle","SA71 4LA","1960-2017"
"Pembroke Dock Heritage Centre","SA72 6WS","2009"
"Pembrokeshire Candle Centre Museum","SA42 0QN","1982"
"Pembrokeshire Motor Museum","SA62 6EJ","2000"
"Pencarrow","PL30 3AG","1960-2017"
"Pendennis Castle","TR11 4LP","1920"
"Pendle Heritage Centre","BB9 6JQ","1977"
"Pendon Museum","OX14 4QD","1954"
"Penfound Manor","EX23 0DZ","1945-1960"
"Penlee House Gallery & Museum","TR18 4HE","1839"
"Penmaenmawr Museum","LL34 6NP","2002"
"Pennine Farm Museum","HX6 4DG","1975"
"Penny Arcadia","YO42 2AR","1982"
"Penrhos Cottage","SA66 7XT","1971"
"Penrhyn Castle","LL57 4HN","1951"
"Penrith And Eden Museum","CA11 7PT","1883"
"Penrith Steam Museum","CA11 7DH","1974"
"Penryn Museum","TR10 8HU","1960-2017"
"Peoples History Museum","M1 6DD","1975"
"Peoples Palace Museum","G40 1AT","1898"
"Peover Hall & Gardens","WA16 9HW","1960-2017"
"Percival David Foundation Of Chinese Art, University Of London","WC1H 0PD","1950"
"Percy Pilcher Museum","LE17 6DH","1958"
"Perranzabuloe Museum","TR6 0BW","1986"
"Perrys Cider Mills","TA19 0NY","1960-2017"
"Pershore Heritage Centre","WR10 1DS","1990-2000"
"Perth Museum & Art Gallery","PH1 5LB","1824"
"Peter Anson Gallery","AB56 1HB","1974"
"Peter Coke Shell Gallery","NR26 8JT","2006"
"Peter Edwards Museum And Library","CM2 0PG","2006"
"Peter Scott Gallery, University Of Lancaster","LA1 4YW","1974"
"Peterborough Museum And Art Gallery","PE1 1LF","1881"
"Peterhead Maritime Heritage Centre","AB42 2UP","1995-1996"
"Petersfield Museum","GU32 3HX","1999"
"Petrie Museum Of Egyptian Archaeology","WC1E 6BT","1913"
"Petworth Cottage Museum","GU28 0AU","1996"
"Petworth House And Park","GU28 0AE","1947"
"Pevensey Castle","BN24 5LE","2019"
"Pevensey Court House Museum And Gaol","BN24 5LG","1968"
"Pewsey Heritage Centre","SN9 5AF","1992"
"Philipps House","SP3 5HJ","1943"
"Pickfords House Museum","DE1 1DA","1988"
"Pictavia Visitor Centre","DD9 6RL","1999"
"Picton Castle & Woodland Gardens","SA62 4AS","1976-1987"
"Piddington Roman Villa Museum","NN7 2DD","2004"
"Pier Arts Centre","KW16 3AA","1978"
"Pier House Museum","ZE2 9AA","1945-2016"
"Pig Yard Museum","BD24 9EU","1948"
"Pilkington Glass Museum","WA10 3TT","1960-1985"
"Pinchbeck Engine Museum","PE11 2TD","1979"
"Pitstone Green Farm Museum","LU7 9EY","1967"
"Pitt Rivers Museum (Farnham)","DT11 8DE","1884"
"Pitt Rivers Museum, University Of Oxford","OX1 3PP","1883"
"Pittencrieff House Museum","KY12 8QH","1911"
"Pittville Pump Room Museum","GL52 3JE","1983"
"Pitzhanger Manor Museum And Gallery","W5 5EQ","1987"
"Planet Earth Museum","BN9 0DH","1960-2017"
"Plas Glyn Y Weddw","LL53 7TT","1960-2017"
"Plas Newydd (Llangollen)","LL20 8AW","1933"
"Plas Newydd","LL61 6DQ","1976"
"Plas Yn Rhiw","LL53 8AB","1952"
"Platt Hall, The Gallery Of Costume","M14 5LL","1947"
"Plymouth City Museum And Art Gallery","PL4 8AJ","1987"
"Pogues Entry Historical Cottage","BT41 4BA","1936-1938"
"Poldark Mine & Open Air Museum","TR13 0ER","1971"
"Polesden Lacey","RH5 6BD","1942"
"Police Museum","BT5 6LE","1984"
"Polish Institute And Sikorski Museum","SW7 1PT","1945"
"Pollocks Toy Museum","W1T 2HL","1956"
"Pollok House","G43 1AT","1966"
"Polperro Heritage Museum Of Smuggling & Fishing","PL13 2RD","1994"
"Pontefract Castle","WF8 1QH","1892"
"Pontefract Museum","WF8 1BA","1977"
"Pontypool Museum","NP4 6JH","1978"
"Pontypridd Museum","CF37 4PE","1986"
"Poole Museum","BH15 1BW","1989"
"Porch Museum","PE29 2HB","1988"
"Port Eliot","PL12 5ND","1960-2017"
"Port Erin Railway Museum","IM9 6AE","1975"
"Port Sunlight Museum","CH62 5DX","1999"
"Port of Blyth Heritage Centre","NE24 3PA","2009"
"Portchester Castle","PO16 9QW","1990"
"Porthcawl Museum","CF36 3DT","1977"
"Porthmadog Maritime Museum","LL49 9LU","1982"
"Portland Basin Museum","OL7 0QA","1988"
"Portland Castle","DT5 1AZ","1960-2017"
"Portland Museum","DT5 1HS","1930"
"Portsmouth Museum","PO1 2LJ","1972"
"Portsoy Salmon Bothy","AB45 2SS","2008"
"Post Office Telecommunications Museum","TA1 4EB","1957"
"Postal Museum","EC1A 1LP","1969"
"Potteries Museum & Art Gallery","ST1 3DW","1826"
"Potters Bar Museum","EN6 2HN","1990"
"Powderham Castle","EX6 8JQ","1945-1960"
"Powell-Cotton Museum","CT7 0BH","1896"
"Powis Castle","SY21 8RF","1953"
"Powysland Museum","SY21 7AQ","1874"
"Prefab Museum","SE6 1RY","2014"
"Prescot Museum","L34 5GA","1982"
"Preston Manor","BN1 6SD","1932"
"Preston Park Museum And Grounds","TS18 3RH","1953"
"Prestongrange Industrial Heritage Museum","EH32 9RX","1993"
"Prickwillow Engine Museum","CB7 4UN","1983"
"Prideaux Place","PL28 8RP","1960-2017"
"Priest House","RH19 4PP","1908"
"Princess Of Waless Royal Regiment & Queens Museum","CT16 1HU","1987"
"Priory Visitor Centre","CV1 5EX","2003"
"Prittlewell Priory Museum","SS2 6NB","1922"
"Provands Lordship","G4 0RH","1906"
"Provost Skenes House","AB10 1AS","1953"
"Ps Medway Queen","ME7 1RX","2014"
"Public Library & Museum (Camborne)","TR14 8HA","1930-1939"
"Public Library & Museum (Camborne)","CT9 1RD","1945-1970"
"Public Record Office Museum","WC2A 1LR","1907"
"Pump House: Peoples History Museum","M3 3ER","1994"
"Purbeck Mineral And Mining Museum","BH20 5DW","2014"
"Purfleet Heritage & Military Centre","RM19 1ZY","1995"
"Purton Museum","SN5 4AA","1974"
"Quaker Tapestry Museum","LA9 4BH","1994"
"Quarry Bank Mill","SK9 4LA","1978"
"Quarry Hospital","LL55 4TY","1977"
"Quebec House","TN16 1TD","1946"
"Queen Alexandras Royal Army Nursing Corps Museum","GU12 5RQ","1959"
"Queen Anne House Museum","IP33 1UZ","1953"
"Queen Charlotte's Cottage","TW9 2AA","1898"
"Queen Marys Hospital Museum Exhibition","SW15 5PN","2010"
"Queen Street Mill Textile Museum","BB10 2HX","1986"
"Queen's Mill","WF10 1JL","2013"
"Queenborough Guildhall Museum","ME11 5AA","1996"
"Queens Own Hussars Regimental Museum","CV34 4BH","1964"
"Queens Own Royal West Kent Regiment Museum","ME14 1LH","1960"
"Queens Own Yorkshire Yeomanry Museum","YO1 4ES","1992"
"Queens Park Art Gallery","M9 1SH","1884"
"Queens Royal Irish Hussars Regimental Collection","BN22 7AQ","1976"
"Queensferry Museum","EH30 9HP","1951"
"Quendale Watermill And Visitor Attraction","ZE2 9JD","1993-1998"
"Quilt Museum And Gallery","YO1 7PW","2008"
"R J Mitchell Museum","SO14 7LL","1976"
"RAF Burtonwood Heritage Centre","WA5 9YZ","2000"
"RAF Digby Sector Ops Room Museum","LN4 3LH","1997"
"RAF Elsham Wolds Memorial Rooms","DN20 0RW","2000"
"RAF Ingham Heritage Centre","DN21 5BU","2016"
"RAF Millom Museum","LA18 4LZ","1992"
"RAF Scampton Heritage Centre","LN1 2ST","2012"
"RAF Signals Museum","SG16 6DN","1999"
"RAF Upper Heyford Heritage Centre","MK5 8AL","2012"
"RAF Waddington Heritage Centre","LN5 9NB","2001"
"RAF Wickenby Memorial Collection Museum","LN3 5AX","1999"
"RNLI Grace Darling Museum","NE69 7AE","1938"
"Raasay Heritage Centre","IV40 8PB","1989"
"Raby Castle","DL2 3AH","1926"
"Radnorshire Museum","LD1 5DL","1936"
"Radstock Museum","BA3 3EP","1989"
"Ragged School Museum","E3 4RR","1990"
"Rail Story","BD21 5AX","1969"
"Railway Museum, Ravenglass","CA18 1SW","1976"
"Railway Village Museum","SN1 5BJ","1980"
"Railways In Miniature Museum","HR9 5PD","1945-2017"
"Railworld","PE2 9NR","1985"
"Rainhill Railway & Heritage Society","L35 0PQ","1945-2017"
"Raisbeck Schoolhouse Museum","CA10 3SG","1982"
"Rammerscales","DG11 1LD","1960-2017"
"Ramsey Rural Museum","PE26 1UY","1977"
"Ramsgate Maritime Museum","CT11 8LS","1983"
"Ramsgate Motor Museum","CT11 9JY","1985"
"Ramsgate Museum","CT11 9AY","1912"
"Ramsgate Tunnels","CT11 9DF","2014"
"Ranger's House","SE10 8QX","1974"
"Ravenspoint Museum","HS2 9QA","2003-2007"
"Rayleigh Town Museum","SS6 9LJ","2016"
"Rayleigh Windmill Museum","SS4 1BW","1960-2017"
"Reading Museum","RG1 1QH","1883"
"Red House Glass Cone","DY8 4AZ","2002"
"Red House Museum & Garden","BH23 1BU","1951"
"Red House Museum","BD19 4JP","1973"
"Red Lodge","BS1 5LJ","1920"
"Redbourn Museum","AL3 7NB","2000"
"Redbridge Museum","IG1 1EA","1996"
"Redferns Cottage: Museum Of Uttoxeter","ST14 8EU","1986-1987"
"Redoubt Fortress & Military Museum","BN22 7AQ","1977"
"Redruth Old Cornwall Society Museum","TR15 2TB","1987-1993"
"Reggie Morses Farm Museum","TR16 5UB","1945-1982"
"Regimental Museum Of 1st The Queens Dragoon Guards","CF14 3YE","1968"
"Regimental Museum Of The Cameronians","ML3 6BJ","1928"
"Regimental Museum Of The Royal Scots Dragoon Guards","EH1 2YT","1990"
"Reigate Priory Museum","RH2 7RL","1973"
"Remember When","TN34 1JU","1983"
"Renfrew Community Museum","PA4 8PF","2012"
"Renishaw Hall","S21 3WB","1992"
"Repton School Museum","DE65 6FH","1970-1975"
"Rescue Wooden Boats: Maritime Heritage Centre","NR23 1QF","2013"
"Restoration House","ME1 1RF","1960-2017"
"Revolution House","S41 9JZ","1938"
"Rhayader Museum & Galllery (CARAD)","LD6 5ER","2003"
"Rhodes Memorial Museum","CM23 3JG","1938"
"Rhondda Heritage Park","CF37 2NP","1986"
"Rhyl Library, Museum & Arts Centre","LL18 3AA","1986"
"Rhyl Miniature Railway","LL18 1AQ","1960-2017"
"Ribble Steam Railway","PR2 2PD","1973"
"Ribchester Roman Bath-house Site","PR3 3XS","1978"
"Ribchester Roman Museum","PR3 3XS","1915"
"Richard III Experience","YO1 7LQ","1993"
"Richard Jefferies Museum","SN3 6AA","1960"
"Richmond Castle Museum","DL10 4QW","2000"
"Richmondshire Museum","DL10 4JA","1978"
"Ridgewell Airfield Commemorative Association Museum","CO9 4RG","2000"
"Ridgmont Station Heritage Centre","MK43 0XP","2014"
"Rievaulx Abbey","YO62 5LB","2000"
"Rievaulx Terrace And Temples","YO62 5LJ","1972"
"Ringwood Town And Country Experience","BH24 3PA","2004"
"Ripley Castle","HG3 3AY","1945-1960"
"Ripon Prison And Police Museum","HG4 1LX","1984"
"Risca Industrial History Museum","NP11 6GN","1977"
"River And Rowing Museum","RG9 1BF","1990"
"River Tweed Salmon Fishing Museum","TD5 7HF","2020"
"Riverside Museum At Blakes Lock","RG1 3DH","1985"
"Riverside Museum","G3 8RS","1964"
"Rnli Eastbourne Lifeboat Museum","BN21 4BY","1937"
"Rnli Henry Blogg Museum","NR27 9ET","1967"
"Robert Burns Birthplace Museum","KA7 4PQ","1900-1920"
"Robert Burns Centre","DG2 7BE","1986"
"Robert Owen Memorial Museum","SY16 2BB","1928"
"Robert Peel Society & Police Museum","B78 2AE","2004"
"Robin Hoods Bay & Fylingdales Museum","YO22 4TQ","1980"
"Rochdale Pioneers Museum","OL12 0NU","1931"
"Rockbourne Roman Villa","SP6 3PG","1972"
"Rockingham Castle","LE16 8TH","1930-1939"
"Rocks By Rail: The Living Ironstone Museum","LE15 7BX","1979"
"Roddy McCorley Museum","BT11 8BU","2000"
"Rode Hall","ST7 3QP","1980"
"Rodmarton Manor","GL7 6PF","1960-2017"
"Rokeby Park","DL12 9RZ","1960-2017"
"Roman Alcester","B49 5DZ","2004"
"Roman Army Museum","CA8 7JB","1981"
"Roman Baths Museum","BA1 1LZ","1897"
"Roman Sandy Story","SG19 1JE","1960-2017"
"Romney Hythe & Dymchurch Railway And Model Railway Exhibition","TN28 8PL","1960-2017"
"Rose Street Cottage of Curiosities","ME12 1AJ","1989"
"Ross Of Mull Historical Centre","PA67 6DP","1997"
"Rotherham Art Gallery","S65 1JH","1976"
"Rothesay Museum","BH1 2PP","1963"
"Rothwell Arts And Heritage Centre","NN14 6JW","2003"
"Rotunda Museum","YO11 2NN","1829"
"Rougham Control Tower Museum","IP30 9XA","1992"
"Round Church Visitor Centre","CB2 1UB","1945-2017"
"Round Tower","PO1 2JE","1965"
"Row 111 Great Yarmouth","NR30 2RG","1951"
"Rowleys House Museum","SY1 1QH","1932"
"Royal Academy Of Arts","W1J 0BD","1768"
"Royal Academy Of Music Museum","NW1 5HT","2001"
"Royal Air Force Air Defence Radar Museum","NR12 8YB","1994"
"Royal Air Force Museum, Cosford","TF11 8UP","1979"
"Royal Air Force Museum, London","NW9 5LL","1972"
"Royal Albert Memorial Museum","EX4 3RX","1868"
"Royal Anglian Regiment Museum","CB22 4QR","1996"
"Royal Armouries (Fort Nelson)","PO17 6AN","1988"
"Royal Armouries (Leeds)","LS10 1LT","1996"
"Royal Armouries (Tower of London)","EC3N 4AB","1660"
"Royal Army Dental Corps Historical Museum","GU11 2LS","1968"
"Royal Army Medical Corps Historical Museum","GU12 5RQ","1951"
"Royal Army Physical Training Corps Museum","GU11 2LB","1968"
"Royal Berkshire Regiment Museum","RG30 1HW","1920-1960"
"Royal Birmingham Society Of Artists","B3 1SA","1814"
"Royal Brierley Crystal Museum","DY1 4SH","2002"
"Royal Cambrian Academy Of Art","LL32 8AN","1882"
"Royal College Of Music Museum Of Instruments","SW7 2BS","1892"
"Royal College Of Obstretricians & Gynaecologists Museum","NW1 4RG","2005"
"Royal College Of Physicians And Surgeons Of Glasgow","G2 5RJ","2013"
"Royal College Of Physicians Of London Museum","NW1 4LE","2008"
"Royal Cornwall Museum","TR1 2SJ","1818"
"Royal Crown Derby Museum","DE23 8JZ","1969"
"Royal Dragoon Guards Museum","YO1 9SB","1976"
"Royal Electrical & Mechanical Engineers Museum Of Technology","SN15 4XX","1958"
"Royal Engineers Museum","ME4 4UG","1912"
"Royal Guernsey Light Infantry Regimental Museum","GY1 6JN","2009"
"Royal Guernsey Militia Regimental Museum","GY1 6JN","2011"
"Royal Gunpowder Mills","EN9 1JY","2001"
"Royal Hampshire Regiment Museum","SO23 9EG","1933"
"Royal Highland Fusiliers Regimental Museum","G2 3LW","1959"
"Royal Hospital Chelsea","SW3 4SR","1961"
"Royal Irish Fusiliers Museum","BT61 9DL","1962"
"Royal Leicestershire Regiment Museum","LE2 7BY","1938"
"Royal Lincolnshire Regimental Museum","LN1 3LY","1985"
"Royal Logistic Corps Museum","GU16 6RW","1995"
"Royal London Hospital Archives & Museum","E1 2AA","1984"
"Royal Marines Museum","PO4 9PX","1958"
"Royal Military Academy Sandhurst Collection","GU15 4PQ","1920-1960"
"Royal Military Police Museum","PO17 6EJ","1979"
"Royal Naval Patrol Service Association Museum","NR32 1XG","1960-2017"
"Royal Navy Submarine Museum","PO12 2AS","1963"
"Royal Norfolk Regimental Museum","NR1 3JU","1990"
"Royal Northern College Of Music Collection Of Historical Musical Instruments","M13 9RD","1998"
"Royal Pavilion","BN1 1EE","1850"
"Royal Photographic Society","BA1 1DN","1890-1899"
"Royal Pump Room Museum","HG1 2RY","1953"
"Royal Regiment of Fusiliers Museum (Royal Warwickshire)","CV34 4NF","1961"
"Royal Scots Regimental Museum","EH1 2YT","1959"
"Royal Scottish Academy","EH2 2EL","1826"
"Royal Shakespeare Company Collection","CV37 6BB","1880"
"Royal Signals Museum","DT11 8RH","1924"
"Royal Sussex Regimental Museum","BN22 7AQ","1930"
"Royal Ulster Rifles Museum","BT1 2EW","1932"
"Royal United Services Museum","SW1A 2ER","1895"
"Royal Welch Fusiliers Museum","LL55 2AY","1961"
"Royal West Of England Academy","BS8 1PX","1858"
"Royal Wiltshire Yeomanry Museum","SN1 5EH","1945-2017"
"Royston And District Museum","SG8 5AL","1976"
"Rozelle House","KA7 4NQ","1968"
"Ruddington Framework Knitters Museum","NG11 6HE","1971"
"Ruddington Village Museum","NG11 6HA","1968"
"Rufford Old Hall","L40 1SG","1936"
"Rugby Art Gallery And Museum","CV21 3BZ","2000"
"Rugby League Heritage Centre","HD1 1JA","2005"
"Rugby Library Gallery","CV21 3BZ","2000"
"Rugby School Museum","CV22 5DZ","2007"
"Rum Story","CA28 7DN","1998"
"Rumble Museum","OX3 7QH","2017-2018"
"Rupert Bear Museum","CT1 2NZ","2003"
"Rupert Brooke Museum","CB3 9ND","1999"
"Rural History Centre, University Of Reading","RG6 6AG","1951"
"Rural Life Centre","GU10 2DL","1973"
"Rushden Museum","NN10 9EP","2006"
"Rushden Transport Museum","NN10 0AW","1986"
"Rushen Abbey","IM1 3LY","2000"
"Ruskie Small Farm Museum","FK8 3QW","1980"
"Ruskin Gallery","S1 2HL","1985"
"Ruskin Library","LA1 4YH","1998"
"Ruskin Museum","LA21 8DU","1901"
"Russell-Cotes Art Gallery and Museum","BH1 3AA","1922"
"Rustington Museum","BN16 2NW","1983"
"Ruthin Gaol","LL15 1HP","2004"
"Rutland County Museum","LE15 6HW","1986"
"Rydal Mount","LA22 9LU","1970"
"Ryde District Heritage Centre","PO33 2LQ","2011"
"Rye Art Gallery","TN31 7JE","1957"
"Rye Castle Museum (East Street)","TN31 7JY","1999"
"Rye Castle Museum (Ypres Tower)","TN31 7HH","1954"
"Ryedale Folk Museum","YO62 6UA","1964"
"Ryhope Engines Museum","SR2 0ND","1972"
"SS Great Britain","BS1 6TY","1970"
"SS Nomadic","BT3 9DT","2013"
"Saatchi Gallery","SW3 4SQ","1985"
"Saddleworth Museum And Art Gallery","OL3 6HS","1962"
"Saffron Walden Museum","CB10 1JL","1835"
"Sail Loft Museum","LL68 9DB","2015"
"Sainsbury Centre For Visual Arts, University Of East Anglia","NR4 7TJ","1978"
"Salcombe Maritime Museum","TQ8 8DQ","1974"
"Salford Museum And Art Gallery","M5 4WU","1850"
"Sally Lunns Historic Eating House & Museum","BA1 1NX","1960-2017"
"Saltash Heritage Museum","PL12 6JQ","1986"
"Saltford Brass Mill","BS31 3EY","1995-2017"
"Saltram House","PL7 1UH","1957"
"Saltwell Park Museum","NE9 5AX","1933"
"Salvation Army International Heritage Centre","SE5 8BQ","1974"
"Samlesbury Hall","PR5 0UP","1945-1960"
"Sammy Miller Museum","BH25 5SZ","1964"
"Samuel Johnson Birthplace Museum","WS13 6LG","1901"
"Samuel Pepys Exhibition","EC4Y 1AA","1975"
"Sand","EX10 0QN","1960-2017"
"Sandaig Island Life Museum","PA77 6XQ","1984"
"Sandford Mill Museum","CM2 6NY","1960-2017"
"Sandhaven Meal Mill Visitor Centre","AB43 4EP","1993"
"Sandringham","PE35 6EN","1908"
"Sandwich Guildhall Museum","CT13 9AH","1930"
"Sanquhar Tolbooth Museum","DG4 6BN","1975"
"Sarehole Mill","B13 0BD","1969"
"Sausmarez Manor","GY4 6SG","1960-2017"
"Savings Banks Museum","DG1 4NN","1974"
"Sawston Hall","CB22 3JR","1955"
"Saxmundham Museum","IP17 1AJ","2004"
"Saxtead Mill","IP13 9QQ","1951"
"Scalloway Museum","ZE1 0UL","2006"
"Scampston Hall & Walled Gardens","YO17 8NG","1945-1960"
"Scapa Flow Visitor Centre","KW16 3NU","1990"
"Scaplens Court Museum","BH15 1JW","1929"
"Scarborough Art Gallery","YO11 2PW","1947"
"Scarborough Maritime Heritage Centre","YO11 1NH","2009"
"Scawby Hall","DN20 9LX","1960-2017"
"School Of Art Gallery And Museum, Aberystwyth University","SY23 1NE","1876"
"Science Museum","SW7 2DD","1857"
"Science and Industry Museum","M3 4FP","1969"
"Scolton Manor Museum","SA62 5QL","1972"
"Scone Palace & Gardens","PH2 6BD","1966"
"Scotland Street School Museum","G5 8QB","1990"
"Scotlands Jute Museum @ Verdant Works","DD1 5BT","1990"
"Scotlands Secret Bunker","KY16 8QH","1993"
"Scotney Castle","TN3 8JN","2007"
"Scott Monument","EH2 2EJ","1847"
"Scottish Fisheries Museum","KY10 3AB","1969"
"Scottish Football Museum","G42 9BA","1994"
"Scottish Horse Regimental Museum","PH8 0AN","1958"
"Scottish Industrial Railway Centre","KA10 6LZ","1980"
"Scottish Maritime Museum","KA12 8QE","1983"
"Scottish Museum Of Wool Textiles","EH43 6AH","1945-1982"
"Scottish National Portrait Gallery","EH2 1JD","1882"
"Scottish Submarine Centre","G84 8TR","2017"
"Scottish Vintage Bus Museum","KY12 0SJ","1985"
"Scriveners Books Victorian Museum","SK17 6HB","1997"
